epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
339,723.001,0.03463,0.8141,1,1.16909,0.0083269,0.0083269,0.0083269
340,725.402,0.03343,0.80769,1,1.18613,0.00832195,0.00832195,0.00832195
341,727.743,0.04856,0.80769,1,1.25605,0.008317,0.008317,0.008317
342,730.133,0.05867,0.82051,1,1.20264,0.00831205,0.00831205,0.00831205
343,732.572,0.02505,0.83333,1,1.19951,0.0083071,0.0083071,0.0083071
344,734.974,0.03052,0.82692,1,1.16377,0.00830215,0.00830215,0.00830215
345,737.314,0.03331,0.82051,1,1.19365,0.0082972,0.0082972,0.0082972
346,739.659,0.03369,0.83333,1,1.1291,0.00829225,0.00829225,0.00829225
347,742.002,0.0194,0.83974,1,1.06816,0.0082873,0.0082873,0.0082873
348,744.33,0.04294,0.82692,1,1.0792,0.00828235,0.00828235,0.00828235
349,746.673,0.02538,0.82692,1,1.17705,0.0082774,0.0082774,0.0082774
350,749.054,0.02007,0.82692,1,1.23096,0.00827245,0.00827245,0.00827245
351,751.431,0.02084,0.83333,1,1.20938,0.0082675,0.0082675,0.0082675
352,753.747,0.02948,0.8141,1,1.14043,0.00826255,0.00826255,0.00826255
353,756.068,0.02533,0.83974,1,1.03699,0.0082576,0.0082576,0.0082576
354,758.4,0.02469,0.82051,1,1.0562,0.00825265,0.00825265,0.00825265
355,760.682,0.03041,0.82692,1,1.10254,0.0082477,0.0082477,0.0082477
356,763.056,0.02644,0.83974,1,1.21064,0.00824275,0.00824275,0.00824275
357,765.426,0.03625,0.86538,1,1.30386,0.0082378,0.0082378,0.0082378
358,767.678,0.02466,0.85897,1,1.31991,0.00823285,0.00823285,0.00823285
359,770.008,0.11329,0.85897,1,1.28652,0.0082279,0.0082279,0.0082279
360,772.328,0.02238,0.84615,1,1.33027,0.00822295,0.00822295,0.00822295
361,774.607,0.03513,0.86538,1,1.29238,0.008218,0.008218,0.008218
362,776.918,0.03272,0.84615,1,1.22056,0.00821305,0.00821305,0.00821305
363,779.213,0.02711,0.83974,1,1.25737,0.0082081,0.0082081,0.0082081
364,781.533,0.04781,0.85256,1,1.26719,0.00820315,0.00820315,0.00820315
365,783.899,0.02316,0.83333,1,1.20342,0.0081982,0.0081982,0.0081982
366,786.208,0.03689,0.85256,1,1.1959,0.00819325,0.00819325,0.00819325
367,788.451,0.03002,0.8141,1,1.18037,0.0081883,0.0081883,0.0081883
368,790.742,0.0435,0.80769,1,1.16445,0.00818335,0.00818335,0.00818335
369,793.05,0.06666,0.80769,1,1.16562,0.0081784,0.0081784,0.0081784
370,795.322,0.04663,0.82692,1,1.25566,0.00817345,0.00817345,0.00817345
371,797.618,0.02215,0.8141,1,1.27314,0.0081685,0.0081685,0.0081685
372,800.006,0.02647,0.8141,1,1.43096,0.00816355,0.00816355,0.00816355
373,802.286,0.03997,0.82051,1,1.40229,0.0081586,0.0081586,0.0081586
374,804.632,0.02546,0.83333,1,1.34922,0.00815365,0.00815365,0.00815365
375,806.961,0.02501,0.82051,1,1.25488,0.0081487,0.0081487,0.0081487
376,809.268,0.01628,0.82692,1,1.19023,0.00814375,0.00814375,0.00814375
377,811.553,0.02428,0.82692,1,1.10898,0.0081388,0.0081388,0.0081388
378,813.909,0.08344,0.82692,1,1.11758,0.00813385,0.00813385,0.00813385
379,816.179,0.03706,0.83333,1,1.14473,0.0081289,0.0081289,0.0081289
380,818.48,0.03746,0.82051,1,1.17853,0.00812395,0.00812395,0.00812395
381,820.773,0.04077,0.82051,1,1.21026,0.008119,0.008119,0.008119
382,823.227,0.03853,0.82051,1,1.21084,0.00811405,0.00811405,0.00811405
383,825.479,0.02606,0.82692,1,1.11348,0.0081091,0.0081091,0.0081091
384,827.754,0.04158,0.80769,1,1.13057,0.00810415,0.00810415,0.00810415
385,830.037,0.03232,0.83333,1,1.08574,0.0080992,0.0080992,0.0080992
386,832.361,0.02675,0.82692,1,1.09033,0.00809425,0.00809425,0.00809425
387,834.654,0.02603,0.8141,1,1.0869,0.0080893,0.0080893,0.0080893
388,836.981,0.03564,0.79487,1,1.11318,0.00808435,0.00808435,0.00808435
389,839.302,0.02831,0.79487,1,1.10293,0.0080794,0.0080794,0.0080794
390,841.633,0.04437,0.78846,1,1.15664,0.00807445,0.00807445,0.00807445
391,844.008,0.04565,0.80769,1,1.20059,0.0080695,0.0080695,0.0080695
392,846.36,0.02238,0.8141,1,1.20557,0.00806455,0.00806455,0.00806455
393,848.636,0.01755,0.82692,1,1.1479,0.0080596,0.0080596,0.0080596
394,850.973,0.03111,0.82051,1,1.08147,0.00805465,0.00805465,0.00805465
395,853.268,0.03438,0.82692,1,0.9752,0.0080497,0.0080497,0.0080497
396,855.546,0.02178,0.82051,1,1.03879,0.00804475,0.00804475,0.00804475
397,857.819,0.02159,0.83333,1,1.0584,0.0080398,0.0080398,0.0080398
398,860.113,0.02614,0.82692,1,1.07793,0.00803485,0.00803485,0.00803485
399,862.399,0.04098,0.82692,1,1.06768,0.0080299,0.0080299,0.0080299
400,864.68,0.04369,0.82692,1,1.13359,0.00802495,0.00802495,0.00802495
401,866.947,0.04325,0.82692,1,1.1333,0.00802,0.00802,0.00802
402,869.279,0.04262,0.84615,1,1.13301,0.00801505,0.00801505,0.00801505
403,871.648,0.05004,0.85256,1,1.01753,0.0080101,0.0080101,0.0080101
404,873.957,0.01859,0.85256,1,0.99246,0.00800515,0.00800515,0.00800515
405,876.251,0.04082,0.85897,1,0.93354,0.0080002,0.0080002,0.0080002
406,878.599,0.02205,0.85256,1,0.89792,0.00799525,0.00799525,0.00799525
407,880.823,0.03501,0.85256,1,0.90947,0.0079903,0.0079903,0.0079903
408,883.072,0.02402,0.82051,1,1.01865,0.00798535,0.00798535,0.00798535
409,885.294,0.02553,0.80128,1,1.02158,0.0079804,0.0079804,0.0079804
410,887.553,0.02571,0.83333,1,1.04639,0.00797545,0.00797545,0.00797545
411,889.797,0.02511,0.83974,1,0.95251,0.0079705,0.0079705,0.0079705
412,892.048,0.02586,0.83333,1,1.01396,0.00796555,0.00796555,0.00796555
413,894.393,0.02238,0.83333,1,1.04629,0.0079606,0.0079606,0.0079606
414,896.668,0.03541,0.83333,1,1.07822,0.00795565,0.00795565,0.00795565
415,898.929,0.06472,0.84615,1,1.05603,0.0079507,0.0079507,0.0079507
416,901.222,0.03068,0.85256,1,1.00776,0.00794575,0.00794575,0.00794575
417,903.609,0.01931,0.84615,1,0.96396,0.0079408,0.0079408,0.0079408
418,905.93,0.02314,0.85256,1,0.91421,0.00793585,0.00793585,0.00793585
419,908.178,0.01851,0.85256,1,0.90955,0.0079309,0.0079309,0.0079309
420,910.435,0.02796,0.85897,1,0.95723,0.00792595,0.00792595,0.00792595
421,912.764,0.02196,0.83333,1,1.04163,0.007921,0.007921,0.007921
422,915.015,0.03757,0.83974,1,1.08931,0.00791605,0.00791605,0.00791605
423,917.246,0.03005,0.83333,1,1.15718,0.0079111,0.0079111,0.0079111
424,919.535,0.02446,0.83974,1,1.12275,0.00790615,0.00790615,0.00790615
425,921.836,0.02143,0.84615,1,1.0624,0.0079012,0.0079012,0.0079012
426,924.134,0.02754,0.82692,1,1.15786,0.00789625,0.00789625,0.00789625
427,926.372,0.02296,0.80128,1,1.2752,0.0078913,0.0078913,0.0078913
428,928.758,0.0241,0.80769,1,1.31104,0.00788635,0.00788635,0.00788635
429,931.132,0.03206,0.8141,1,1.28826,0.0078814,0.0078814,0.0078814
430,933.455,0.02994,0.8141,1,1.22778,0.00787645,0.00787645,0.00787645
431,935.804,0.01873,0.82692,1,1.08579,0.0078715,0.0078715,0.0078715
432,938.097,0.02699,0.83974,1,1.02434,0.00786655,0.00786655,0.00786655
433,940.351,0.03066,0.82692,1,1.14248,0.0078616,0.0078616,0.0078616
434,942.646,0.0203,0.83333,1,1.3502,0.00785665,0.00785665,0.00785665
435,944.913,0.04402,0.82051,1,1.40876,0.0078517,0.0078517,0.0078517
436,947.223,0.02475,0.79487,1,1.4708,0.00784675,0.00784675,0.00784675
437,949.477,0.02602,0.80769,1,1.31602,0.0078418,0.0078418,0.0078418
438,951.732,0.03555,0.83974,1,1.17778,0.00783685,0.00783685,0.00783685
439,954.073,0.0226,0.83974,1,1.13008,0.0078319,0.0078319,0.0078319
440,956.344,0.01755,0.84615,1,1.15283,0.00782695,0.00782695,0.00782695
441,958.637,0.03148,0.85897,1,1.22544,0.007822,0.007822,0.007822
442,960.935,0.02075,0.83974,1,1.35557,0.00781705,0.00781705,0.00781705
443,963.313,0.02717,0.8141,1,1.35996,0.0078121,0.0078121,0.0078121
444,965.604,0.01673,0.82051,1,1.29155,0.00780715,0.00780715,0.00780715
445,967.886,0.02766,0.83333,1,1.24927,0.0078022,0.0078022,0.0078022
446,970.217,0.02153,0.83974,1,1.17559,0.00779725,0.00779725,0.00779725
447,972.513,0.02822,0.83333,1,1.14515,0.0077923,0.0077923,0.0077923
448,974.77,0.02967,0.8141,1,1.1623,0.00778735,0.00778735,0.00778735
449,977.062,0.0319,0.80769,1,1.19062,0.0077824,0.0077824,0.0077824
450,979.336,0.02745,0.82692,1,1.16016,0.00777745,0.00777745,0.00777745
451,981.596,0.01839,0.82692,1,1.17017,0.0077725,0.0077725,0.0077725
452,983.922,0.02108,0.82051,1,1.2688,0.00776755,0.00776755,0.00776755
453,986.235,0.03487,0.80769,1,1.33154,0.0077626,0.0077626,0.0077626
454,988.565,0.02945,0.80128,1,1.40039,0.00775765,0.00775765,0.00775765
455,990.916,0.02536,0.8141,1,1.50518,0.0077527,0.0077527,0.0077527
456,993.255,0.01278,0.80128,1,1.65078,0.00774775,0.00774775,0.00774775
457,995.539,0.02376,0.79487,1,1.70742,0.0077428,0.0077428,0.0077428
458,997.821,0.01982,0.8141,1,1.62295,0.00773785,0.00773785,0.00773785
459,1000.1,0.0203,0.83333,1,1.54031,0.0077329,0.0077329,0.0077329
460,1002.38,0.03048,0.82692,1,1.45029,0.00772795,0.00772795,0.00772795
461,1004.7,0.0184,0.82051,1,1.44424,0.007723,0.007723,0.007723
462,1007.02,0.01925,0.82692,1,1.44434,0.00771805,0.00771805,0.00771805
463,1009.33,0.03133,0.82692,1,1.47373,0.0077131,0.0077131,0.0077131
464,1011.67,0.01858,0.82692,1,1.40332,0.00770815,0.00770815,0.00770815
465,1013.97,0.01346,0.82692,1,1.3999,0.0077032,0.0077032,0.0077032
466,1016.31,0.02203,0.83974,1,1.36289,0.00769825,0.00769825,0.00769825
467,1018.62,0.01281,0.82051,1,1.31245,0.0076933,0.0076933,0.0076933
468,1020.91,0.02274,0.83333,1,1.29258,0.00768835,0.00768835,0.00768835
469,1023.25,0.03662,0.83333,1,1.24902,0.0076834,0.0076834,0.0076834
470,1025.55,0.02265,0.83974,1,1.3085,0.00767845,0.00767845,0.00767845
471,1027.85,0.01392,0.82692,1,1.2459,0.0076735,0.0076735,0.0076735
472,1030.15,0.03008,0.82692,1,1.37915,0.00766855,0.00766855,0.00766855
473,1032.42,0.056,0.82692,1,1.46143,0.0076636,0.0076636,0.0076636
474,1034.7,0.04128,0.78205,1,1.65068,0.00765865,0.00765865,0.00765865
475,1036.98,0.05464,0.78205,1,1.64749,0.0076537,0.0076537,0.0076537
476,1039.31,0.01291,0.78205,1,1.73086,0.00764875,0.00764875,0.00764875
477,1041.55,0.0223,0.78846,1,1.76914,0.0076438,0.0076438,0.0076438
478,1043.86,0.02127,0.78205,1,1.75674,0.00763885,0.00763885,0.00763885
479,1046.1,0.10628,0.78205,1,1.72598,0.0076339,0.0076339,0.0076339
480,1048.39,0.04701,0.79487,1,1.41665,0.00762895,0.00762895,0.00762895
481,1050.68,0.02646,0.82692,1,1.25081,0.007624,0.007624,0.007624
482,1053.04,0.03466,0.82692,1,1.28623,0.00761905,0.00761905,0.00761905
483,1055.34,0.09521,0.79487,1,1.3749,0.0076141,0.0076141,0.0076141
484,1057.65,0.03734,0.79487,1,1.35024,0.00760915,0.00760915,0.00760915
485,1059.94,0.02,0.79487,1,1.39746,0.0076042,0.0076042,0.0076042
486,1062.22,0.03124,0.80128,1,1.41973,0.00759925,0.00759925,0.00759925
487,1064.5,0.02419,0.79487,1,1.39932,0.0075943,0.0075943,0.0075943
488,1066.81,0.04725,0.80769,1,1.43848,0.00758935,0.00758935,0.00758935
489,1069.16,0.05106,0.8141,1,1.40352,0.0075844,0.0075844,0.0075844
490,1071.41,0.03738,0.82051,1,1.43774,0.00757945,0.00757945,0.00757945
491,1073.69,0.02823,0.82692,1,1.35483,0.0075745,0.0075745,0.0075745
492,1076.06,0.03169,0.83974,1,1.31943,0.00756955,0.00756955,0.00756955
493,1078.32,0.03287,0.83974,1,1.271,0.0075646,0.0075646,0.0075646
494,1080.61,0.01607,0.85897,1,1.25747,0.00755965,0.00755965,0.00755965
495,1082.96,0.02177,0.85897,1,1.24844,0.0075547,0.0075547,0.0075547
496,1085.25,0.01775,0.84615,1,1.23914,0.00754975,0.00754975,0.00754975
497,1087.52,0.02176,0.83333,1,1.2667,0.0075448,0.0075448,0.0075448
498,1089.81,0.01157,0.82692,1,1.31963,0.00753985,0.00753985,0.00753985
499,1092.05,0.02495,0.8141,1,1.35879,0.0075349,0.0075349,0.0075349
500,1094.34,0.01503,0.82692,1,1.3585,0.00752995,0.00752995,0.00752995
501,1096.59,0.02388,0.84615,1,1.30381,0.007525,0.007525,0.007525
502,1098.95,0.02337,0.84615,1,1.29639,0.00752005,0.00752005,0.00752005
503,1101.28,0.01572,0.85256,1,1.24746,0.0075151,0.0075151,0.0075151
504,1103.62,0.03489,0.83333,1,1.2543,0.00751015,0.00751015,0.00751015
505,1105.95,0.0338,0.83974,1,1.29668,0.0075052,0.0075052,0.0075052
506,1108.23,0.01387,0.82692,1,1.36481,0.00750025,0.00750025,0.00750025
507,1110.52,0.022,0.82692,1,1.38213,0.0074953,0.0074953,0.0074953
508,1112.9,0.01485,0.82051,1,1.42881,0.00749035,0.00749035,0.00749035
509,1115.17,0.03018,0.8141,1,1.47637,0.0074854,0.0074854,0.0074854
510,1117.44,0.01514,0.80769,1,1.34287,0.00748045,0.00748045,0.00748045
511,1119.7,0.01861,0.8141,1,1.29668,0.0074755,0.0074755,0.0074755
512,1121.99,0.02678,0.82692,1,1.32812,0.00747055,0.00747055,0.00747055
513,1124.21,0.01577,0.83333,1,1.31909,0.0074656,0.0074656,0.0074656
514,1126.49,0.02826,0.82692,1,1.31357,0.00746065,0.00746065,0.00746065
515,1128.8,0.02578,0.82051,1,1.30635,0.0074557,0.0074557,0.0074557
516,1131.08,0.02846,0.82051,1,1.35137,0.00745075,0.00745075,0.00745075
517,1133.32,0.04872,0.8141,1,1.29893,0.0074458,0.0074458,0.0074458
518,1135.64,0.02233,0.82692,1,1.16772,0.00744085,0.00744085,0.00744085
519,1137.93,0.03407,0.82692,1,1.1332,0.0074359,0.0074359,0.0074359
520,1140.27,0.01911,0.83333,1,1.13462,0.00743095,0.00743095,0.00743095
521,1142.65,0.01709,0.83974,1,1.23448,0.007426,0.007426,0.007426
522,1145.01,0.01792,0.83333,1,1.31377,0.00742105,0.00742105,0.00742105
523,1147.32,0.03928,0.83333,1,1.33096,0.0074161,0.0074161,0.0074161
524,1149.66,0.01989,0.83333,1,1.3542,0.00741115,0.00741115,0.00741115
525,1152,0.02986,0.8141,1,1.3708,0.0074062,0.0074062,0.0074062
526,1154.25,0.01366,0.82692,1,1.38794,0.00740125,0.00740125,0.00740125
527,1156.52,0.02302,0.8141,1,1.49365,0.0073963,0.0073963,0.0073963
528,1158.81,0.0226,0.8141,1,1.5835,0.00739135,0.00739135,0.00739135
529,1161.16,0.0334,0.80128,1,1.68052,0.0073864,0.0073864,0.0073864
530,1163.4,0.01471,0.80769,1,1.71255,0.00738145,0.00738145,0.00738145
531,1165.69,0.039,0.8141,1,1.6875,0.0073765,0.0073765,0.0073765
532,1167.98,0.01929,0.8141,1,1.6873,0.00737155,0.00737155,0.00737155
533,1170.36,0.01898,0.8141,1,1.71493,0.0073666,0.0073666,0.0073666
534,1172.76,0.01728,0.82051,1,1.65254,0.00736165,0.00736165,0.00736165
535,1175.05,0.02344,0.82051,1,1.6582,0.0073567,0.0073567,0.0073567
536,1177.34,0.01929,0.82051,1,1.58555,0.00735175,0.00735175,0.00735175
537,1179.6,0.0371,0.80769,1,1.52241,0.0073468,0.0073468,0.0073468
538,1181.88,0.02351,0.82692,1,1.51045,0.00734185,0.00734185,0.00734185
539,1184.14,0.03007,0.82051,1,1.60029,0.0073369,0.0073369,0.0073369
540,1186.4,0.02102,0.80128,1,1.50332,0.00733195,0.00733195,0.00733195
541,1188.66,0.02694,0.79487,1,1.54736,0.007327,0.007327,0.007327
542,1190.97,0.03152,0.80769,1,1.55098,0.00732205,0.00732205,0.00732205
543,1193.32,0.02807,0.8141,1,1.46904,0.0073171,0.0073171,0.0073171
544,1195.61,0.01768,0.82051,1,1.34204,0.00731215,0.00731215,0.00731215
545,1197.92,0.0274,0.83974,1,1.33984,0.0073072,0.0073072,0.0073072
546,1200.25,0.01818,0.8141,1,1.46909,0.00730225,0.00730225,0.00730225
547,1202.61,0.0271,0.8141,1,1.5043,0.0072973,0.0072973,0.0072973
548,1204.94,0.02362,0.80769,1,1.46152,0.00729235,0.00729235,0.00729235
549,1207.21,0.01485,0.83333,1,1.38416,0.0072874,0.0072874,0.0072874
550,1209.44,0.01801,0.83333,1,1.2811,0.00728245,0.00728245,0.00728245
551,1211.8,0.01823,0.85256,1,1.24893,0.0072775,0.0072775,0.0072775
552,1214.05,0.01747,0.84615,1,1.23091,0.00727255,0.00727255,0.00727255
553,1216.28,0.02004,0.84615,1,1.21133,0.0072676,0.0072676,0.0072676
554,1218.56,0.02669,0.84615,1,1.18057,0.00726265,0.00726265,0.00726265
555,1220.9,0.02437,0.83974,1,1.16172,0.0072577,0.0072577,0.0072577
556,1223.21,0.02105,0.84615,1,1.13989,0.00725275,0.00725275,0.00725275
557,1225.46,0.01915,0.84615,1,1.19487,0.0072478,0.0072478,0.0072478
558,1227.78,0.02395,0.85256,1,1.25015,0.00724285,0.00724285,0.00724285
559,1230.07,0.02399,0.84615,1,1.24004,0.0072379,0.0072379,0.0072379
560,1232.38,0.01648,0.84615,1,1.23335,0.00723295,0.00723295,0.00723295
561,1234.62,0.02761,0.82692,1,1.27261,0.007228,0.007228,0.007228
562,1236.92,0.02476,0.8141,1,1.41611,0.00722305,0.00722305,0.00722305
563,1239.19,0.01699,0.80769,1,1.45303,0.0072181,0.0072181,0.0072181
564,1241.46,0.02681,0.80769,1,1.45098,0.00721315,0.00721315,0.00721315
565,1243.77,0.02114,0.80769,1,1.39004,0.0072082,0.0072082,0.0072082
566,1246.09,0.03299,0.8141,1,1.30654,0.00720325,0.00720325,0.00720325
567,1248.35,0.03097,0.80769,1,1.26616,0.0071983,0.0071983,0.0071983
568,1250.65,0.01608,0.80769,1,1.27764,0.00719335,0.00719335,0.00719335
569,1252.92,0.02603,0.80769,1,1.21538,0.0071884,0.0071884,0.0071884
570,1255.22,0.02182,0.82051,1,1.21729,0.00718345,0.00718345,0.00718345
571,1257.55,0.02369,0.82051,1,1.20786,0.0071785,0.0071785,0.0071785
572,1259.88,0.02604,0.82051,1,1.24316,0.00717355,0.00717355,0.00717355
573,1262.21,0.02685,0.8141,1,1.24341,0.0071686,0.0071686,0.0071686
574,1264.56,0.03066,0.82051,1,1.16616,0.00716365,0.00716365,0.00716365
575,1266.85,0.01849,0.82692,1,1.14468,0.0071587,0.0071587,0.0071587
576,1269.15,0.02428,0.83333,1,1.1467,0.00715375,0.00715375,0.00715375
577,1271.38,0.01642,0.85256,1,1.13623,0.0071488,0.0071488,0.0071488
578,1273.72,0.0422,0.85256,1,1.14468,0.00714385,0.00714385,0.00714385
579,1275.96,0.02683,0.85256,1,1.16553,0.0071389,0.0071389,0.0071389
580,1278.25,0.01447,0.84615,1,1.23872,0.00713395,0.00713395,0.00713395
581,1280.53,0.01953,0.83974,1,1.30186,0.007129,0.007129,0.007129
582,1282.87,0.02449,0.84615,1,1.29854,0.00712405,0.00712405,0.00712405
583,1285.17,0.03064,0.84615,1,1.32598,0.0071191,0.0071191,0.0071191
584,1287.42,0.0181,0.83333,1,1.26133,0.00711415,0.00711415,0.00711415
585,1289.68,0.01891,0.83333,1,1.24751,0.0071092,0.0071092,0.0071092
586,1292.14,0.04178,0.83333,1,1.19678,0.00710425,0.00710425,0.00710425
587,1294.38,0.01685,0.82692,1,1.17764,0.0070993,0.0070993,0.0070993
588,1296.63,0.04174,0.82692,1,1.19773,0.00709435,0.00709435,0.00709435
589,1298.93,0.02622,0.80128,1,1.31533,0.0070894,0.0070894,0.0070894
590,1301.23,0.031,0.80128,1,1.3605,0.00708445,0.00708445,0.00708445
591,1303.52,0.03517,0.82051,1,1.42778,0.0070795,0.0070795,0.0070795
592,1305.81,0.01681,0.82051,1,1.37544,0.00707455,0.00707455,0.00707455
593,1308.15,0.02994,0.84615,1,1.27266,0.0070696,0.0070696,0.0070696
594,1310.42,0.02121,0.84615,1,1.31982,0.00706465,0.00706465,0.00706465
595,1312.67,0.02865,0.83974,1,1.36514,0.0070597,0.0070597,0.0070597
596,1314.99,0.02188,0.78205,1,1.4373,0.00705475,0.00705475,0.00705475
597,1317.23,0.01624,0.78846,1,1.46309,0.0070498,0.0070498,0.0070498
598,1319.48,0.01382,0.78846,1,1.44912,0.00704485,0.00704485,0.00704485
599,1321.73,0.03859,0.77564,1,1.52813,0.0070399,0.0070399,0.0070399
600,1324.05,0.03843,0.77564,1,1.49233,0.00703495,0.00703495,0.00703495
601,1326.34,0.02346,0.79487,1,1.49771,0.00703,0.00703,0.00703
602,1328.57,0.01193,0.80128,1,1.50205,0.00702505,0.00702505,0.00702505
603,1330.83,0.02472,0.8141,1,1.46289,0.0070201,0.0070201,0.0070201
604,1333.11,0.01635,0.82051,1,1.42842,0.00701515,0.00701515,0.00701515
605,1335.37,0.01978,0.82051,1,1.38525,0.0070102,0.0070102,0.0070102
606,1337.61,0.03193,0.82051,1,1.34717,0.00700525,0.00700525,0.00700525
607,1339.88,0.02318,0.8141,1,1.3873,0.0070003,0.0070003,0.0070003
608,1342.22,0.03162,0.8141,1,1.34806,0.00699535,0.00699535,0.00699535
609,1344.43,0.02193,0.79487,1,1.39067,0.0069904,0.0069904,0.0069904
610,1346.73,0.03257,0.80128,1,1.41592,0.00698545,0.00698545,0.00698545
611,1349,0.01724,0.80769,1,1.39326,0.0069805,0.0069805,0.0069805
612,1351.26,0.02421,0.82051,1,1.34199,0.00697555,0.00697555,0.00697555
613,1353.51,0.03741,0.82692,1,1.36807,0.0069706,0.0069706,0.0069706
614,1355.81,0.02444,0.82692,1,1.42275,0.00696565,0.00696565,0.00696565
615,1358.14,0.02286,0.82051,1,1.52524,0.0069607,0.0069607,0.0069607
616,1360.42,0.02211,0.82692,1,1.47559,0.00695575,0.00695575,0.00695575
617,1362.69,0.01174,0.83333,1,1.48452,0.0069508,0.0069508,0.0069508
618,1364.97,0.03155,0.8141,1,1.57744,0.00694585,0.00694585,0.00694585
619,1367.23,0.02583,0.80128,1,1.55693,0.0069409,0.0069409,0.0069409
620,1369.49,0.03593,0.80128,1,1.58672,0.00693595,0.00693595,0.00693595
621,1371.84,0.02578,0.79487,1,1.56738,0.006931,0.006931,0.006931
622,1374.14,0.04269,0.80769,1,1.51782,0.00692605,0.00692605,0.00692605
623,1376.4,0.03254,0.80769,1,1.5418,0.0069211,0.0069211,0.0069211
624,1378.67,0.02497,0.80769,1,1.47148,0.00691615,0.00691615,0.00691615
625,1380.96,0.01552,0.8141,1,1.47363,0.0069112,0.0069112,0.0069112
626,1383.34,0.01903,0.8141,1,1.42244,0.00690625,0.00690625,0.00690625
627,1385.63,0.02462,0.82051,1,1.40664,0.0069013,0.0069013,0.0069013
628,1387.93,0.02341,0.80769,1,1.41182,0.00689635,0.00689635,0.00689635
629,1390.12,0.0229,0.80769,1,1.3876,0.0068914,0.0068914,0.0068914
630,1392.51,0.01878,0.80769,1,1.41777,0.00688645,0.00688645,0.00688645
631,1394.81,0.03306,0.80128,1,1.50859,0.0068815,0.0068815,0.0068815
632,1397.06,0.02263,0.80128,1,1.52559,0.00687655,0.00687655,0.00687655
633,1399.31,0.02365,0.80128,1,1.52305,0.0068716,0.0068716,0.0068716
634,1401.57,0.01725,0.80769,1,1.45234,0.00686665,0.00686665,0.00686665
635,1403.85,0.02003,0.80128,1,1.41016,0.0068617,0.0068617,0.0068617
636,1406.11,0.02435,0.82051,1,1.3877,0.00685675,0.00685675,0.00685675
637,1408.34,0.01928,0.83974,1,1.31523,0.0068518,0.0068518,0.0068518
638,1410.65,0.02032,0.83333,1,1.30195,0.00684685,0.00684685,0.00684685
639,1412.94,0.02358,0.83974,1,1.2553,0.0068419,0.0068419,0.0068419
640,1415.21,0.01924,0.82692,1,1.31665,0.00683695,0.00683695,0.00683695
641,1417.42,0.02108,0.82692,1,1.3668,0.006832,0.006832,0.006832
642,1419.68,0.03042,0.82692,1,1.43564,0.00682705,0.00682705,0.00682705
643,1422.02,0.02975,0.82692,1,1.46445,0.0068221,0.0068221,0.0068221
644,1424.29,0.01916,0.83333,1,1.44473,0.00681715,0.00681715,0.00681715
645,1426.54,0.02969,0.82692,1,1.45742,0.0068122,0.0068122,0.0068122
646,1428.77,0.0191,0.83333,1,1.38809,0.00680725,0.00680725,0.00680725
647,1431.04,0.02119,0.83974,1,1.31094,0.0068023,0.0068023,0.0068023
648,1433.31,0.01652,0.84615,1,1.25723,0.00679735,0.00679735,0.00679735
649,1435.62,0.02907,0.84615,1,1.27637,0.0067924,0.0067924,0.0067924
650,1438,0.01854,0.84615,1,1.32921,0.00678745,0.00678745,0.00678745
651,1440.27,0.02291,0.83974,1,1.35371,0.0067825,0.0067825,0.0067825
652,1442.59,0.01418,0.83974,1,1.3874,0.00677755,0.00677755,0.00677755
653,1444.85,0.01171,0.83974,1,1.41611,0.0067726,0.0067726,0.0067726
654,1447.13,0.01921,0.82692,1,1.42822,0.00676765,0.00676765,0.00676765
655,1449.38,0.0234,0.82051,1,1.48242,0.0067627,0.0067627,0.0067627
656,1451.76,0.02107,0.8141,1,1.50215,0.00675775,0.00675775,0.00675775
657,1454.07,0.0118,0.8141,1,1.49741,0.0067528,0.0067528,0.0067528
658,1456.35,0.01664,0.82692,1,1.43774,0.00674785,0.00674785,0.00674785
659,1458.62,0.01722,0.8141,1,1.38379,0.0067429,0.0067429,0.0067429
660,1460.91,0.01788,0.82692,1,1.3959,0.00673795,0.00673795,0.00673795
661,1463.19,0.01516,0.82692,1,1.41659,0.006733,0.006733,0.006733
662,1465.46,0.0188,0.80769,1,1.38682,0.00672805,0.00672805,0.00672805
663,1467.76,0.0247,0.80769,1,1.38633,0.0067231,0.0067231,0.0067231
664,1470.04,0.01979,0.82051,1,1.3334,0.00671815,0.00671815,0.00671815
665,1472.32,0.02238,0.82692,1,1.32822,0.0067132,0.0067132,0.0067132
666,1474.68,0.02216,0.83333,1,1.34004,0.00670825,0.00670825,0.00670825
667,1476.96,0.03041,0.83974,1,1.35002,0.0067033,0.0067033,0.0067033
668,1479.21,0.01805,0.83333,1,1.38936,0.00669835,0.00669835,0.00669835
669,1481.48,0.0174,0.83974,1,1.33872,0.0066934,0.0066934,0.0066934
670,1483.74,0.03817,0.83974,1,1.37988,0.00668845,0.00668845,0.00668845
671,1486.03,0.0235,0.84615,1,1.36816,0.0066835,0.0066835,0.0066835
672,1488.36,0.01985,0.83974,1,1.39941,0.00667855,0.00667855,0.00667855
673,1490.61,0.05675,0.83974,1,1.44893,0.0066736,0.0066736,0.0066736
674,1492.83,0.02156,0.83333,1,1.46152,0.00666865,0.00666865,0.00666865
